open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1686056400000,25533.41000000,25784.31000000,25385.80000000,25735.20000000,4315.54458000,1686059999999,110356184.21944630,83339,2193.79974000,56111950.56632730,0
1686060000000,25735.20000000,26111.15000000,25735.20000000,26024.73000000,6006.62536000,1686063599999,155926553.68712350,115709,3169.84481000,82278887.60528660,0
1686063600000,26024.72000000,26143.69000000,25925.85000000,26066.11000000,2880.24787000,1686067199999,74924353.78372720,62755,1360.10449000,35384043.81661950,0
1686067200000,26066.12000000,26401.00000000,26066.11000000,26369.99000000,3915.54382000,1686070799999,102655694.97030150,73735,2113.05722000,55408779.74072380,0
1686070800000,26370.00000000,26780.00000000,26290.56000000,26669.16000000,8776.34470000,1686074399999,233115471.53525460,135945,5041.08412000,133853171.92248980,0
1686074400000,26669.16000000,26782.52000000,26637.64000000,26698.08000000,2926.69288000,1686077999999,78170426.62702690,52590,1399.81030000,37389579.16678620,0
1686078000000,26698.08000000,27216.89000000,26690.93000000,27080.13000000,6336.18815000,1686081599999,170833667.06866200,104285,3408.48655000,91883824.90217900,0
1686081600000,27080.12000000,27222.00000000,26857.92000000,26944.98000000,5242.13695000,1686085199999,141681210.21615920,94525,2348.15346000,63482716.56090730,0
1686085200000,26944.99000000,27092.82000000,26938.06000000,27057.03000000,2014.79907000,1686088799999,54431461.87831900,47340,1045.52643000,28246193.79203420,0
1686088800000,27057.03000000,27188.46000000,27044.34000000,27152.65000000,1842.84082000,1686092399999,49945945.79480110,36436,1033.99211000,28026490.47626470,0
1686092400000,27152.66000000,27355.33000000,27120.02000000,27230.08000000,3752.27128000,1686095999999,102135041.33511430,63295,2117.53706000,57639187.94291590,0
1686096000000,27230.07000000,27391.77000000,27163.06000000,27179.80000000,2992.02834000,1686099599999,81514685.09590960,62253,1383.38084000,37692593.71916290,0
1686099600000,27179.80000000,27222.14000000,27065.89000000,27085.83000000,2618.44012000,1686103199999,71017119.30664840,54792,1352.13618000,36670489.16865360,0
1686103200000,27085.82000000,27093.95000000,26912.69000000,26943.69000000,2657.89391000,1686106799999,71747228.56947610,54290,1283.60954000,34649063.30089280,0
1686106800000,26943.68000000,26967.88000000,26720.47000000,26909.01000000,3105.70144000,1686110399999,83385374.76663020,61582,1449.34220000,38921860.53027390,0
1686110400000,26909.01000000,26965.00000000,26874.76000000,26933.12000000,1266.22184000,1686113999999,34084253.15248570,27095,631.94718000,17010525.40431400,0
1686114000000,26933.11000000,26980.04000000,26871.71000000,26912.99000000,1028.78255000,1686117599999,27695934.88936210,24546,462.16169000,12441959.47448030,0
1686117600000,26912.99000000,26943.90000000,26814.71000000,26829.30000000,1276.59358000,1686121199999,34315591.07728490,36897,572.85334000,15397334.43997730,0
1686121200000,26829.30000000,26899.99000000,26753.01000000,26795.87000000,1823.54312000,1686124799999,48913202.35070740,48194,882.92111000,23683078.71881330,0
1686124800000,26795.87000000,26840.90000000,26761.41000000,26816.47000000,1198.72003000,1686128399999,32133054.06982620,27663,546.28604000,14643879.15538420,0
1686128400000,26816.47000000,26816.47000000,26428.58000000,26486.28000000,3819.66805000,1686131999999,101735266.88280010,69820,1407.41824000,37492290.54746370,0
1686132000000,26486.28000000,26629.99000000,26352.00000000,26595.74000000,3987.08298000,1686135599999,105618138.35094470,74575,1830.20868000,48502228.03934740,0
1686135600000,26595.73000000,26968.00000000,26579.60000000,26896.14000000,3293.93935000,1686139199999,88239393.33868800,68371,1888.68932000,50582770.45103060,0
1686139200000,26896.14000000,26932.10000000,26743.02000000,26802.35000000,2251.66556000,1686142799999,60398290.21918140,48378,1119.69943000,30036328.55276250,0
1686142800000,26802.35000000,26864.26000000,26670.94000000,26818.62000000,2295.14329000,1686146399999,61427642.55121080,55433,1046.29679000,28003132.84275170,0
1686146400000,26818.63000000,26818.63000000,26340.55000000,26443.57000000,5906.95885000,1686149999999,156731919.96563320,109362,2685.47740000,71232210.59613930,0
1686150000000,26443.56000000,26679.03000000,26236.00000000,26349.52000000,5675.34980000,1686153599999,150017853.13386770,111011,2789.26119000,73740950.75714630,0
1686153600000,26349.52000000,26439.34000000,26240.47000000,26329.16000000,3138.06466000,1686157199999,82701418.60270330,80621,1489.50413000,39260451.43476650,0
1686157200000,26329.15000000,26553.78000000,26272.63000000,26507.04000000,2310.94402000,1686160799999,61065677.48025390,62219,1154.26061000,30501957.51029400,0
1686160800000,26507.05000000,26530.08000000,26441.56000000,26472.94000000,1192.52054000,1686164399999,31583551.28458760,33511,537.52137000,14236722.29301200,0
1686164400000,26472.95000000,26531.05000000,26442.37000000,26482.42000000,1028.30470000,1686167999999,27234493.59586090,31368,501.85697000,13292177.37030940,0
1686168000000,26482.43000000,26493.30000000,26317.40000000,26359.93000000,1711.09205000,1686171599999,45132948.26218060,38546,811.76926000,21407440.35626010,0
1686171600000,26359.94000000,26457.23000000,26125.01000000,26156.00000000,2031.37972000,1686175199999,53491202.09205100,49780,844.17771000,22236499.15155760,0
1686175200000,26154.52000000,26373.33000000,26132.40000000,26275.90000000,1989.36987000,1686178799999,52262543.00737160,53109,988.53606000,25970075.94904840,0
1686178800000,26275.90000000,26364.95000000,26257.35000000,26339.34000000,1020.03527000,1686182399999,26844685.49156750,28512,436.19396000,11477380.35654740,0
1686182400000,26339.34000000,26440.49000000,26305.11000000,26390.01000000,1503.99009000,1686185999999,39651816.71299430,35116,694.09811000,18299895.27838340,0
1686186000000,26390.01000000,26470.00000000,26383.90000000,26443.60000000,1022.65527000,1686189599999,27032545.95333180,26668,501.17479000,13248906.88841510,0
1686189600000,26443.60000000,26446.00000000,26363.48000000,26386.51000000,1033.29331000,1686193199999,27275401.28073710,24003,516.03370000,13618720.99515770,0
1686193200000,26386.50000000,26386.51000000,26210.00000000,26344.17000000,1658.68120000,1686196799999,43621099.67678620,42605,721.91024000,18983151.10775990,0
1686196800000,26344.16000000,26428.06000000,26326.19000000,26400.97000000,718.48832000,1686200399999,18954200.99132940,25372,356.12593000,9394410.49849550,0
1686200400000,26400.96000000,26435.22000000,26350.00000000,26377.51000000,839.63098000,1686203999999,22169894.02392930,25972,383.53786000,10126314.16135340,0
1686204000000,26377.51000000,26495.01000000,26290.19000000,26427.34000000,1115.90348000,1686207599999,29442609.69210340,37658,564.58603000,14898490.90317630,0
1686207600000,26427.34000000,26523.93000000,26416.92000000,26444.69000000,1051.35051000,1686211199999,27820463.97739870,39424,494.32628000,13080845.49377790,0
1686211200000,26444.68000000,26463.99000000,26403.87000000,26441.54000000,620.38652000,1686214799999,16396270.96826370,23447,264.53503000,6991314.28464980,0
1686214800000,26441.55000000,26444.18000000,26370.00000000,26385.06000000,750.87232000,1686218399999,19824620.67438800,26733,287.60053000,7592913.77139870,0
1686218400000,26385.05000000,26496.10000000,26368.04000000,26484.77000000,799.15752000,1686221999999,21112599.82231590,29839,390.36118000,10312947.54744730,0
1686222000000,26484.77000000,26504.94000000,26408.92000000,26432.00000000,1034.12004000,1686225599999,27350589.29159050,33036,437.94084000,11582534.45858650,0
1686225600000,26432.01000000,26575.95000000,26370.00000000,26462.90000000,2417.66604000,1686229199999,63995530.37807190,54485,1119.23307000,29625634.85993080,0
1686229200000,26462.90000000,26479.00000000,26300.00000000,26400.93000000,2457.93413000,1686232799999,64867561.06273440,67176,1047.26031000,27638218.34139510,0
1686232800000,26400.92000000,26686.87000000,26351.32000000,26648.55000000,2988.17396000,1686236399999,79385785.57767710,71487,1519.80207000,40372077.36298770,0
1686236400000,26648.54000000,26810.00000000,26579.97000000,26721.68000000,2794.16610000,1686239999999,74566929.29412520,59939,1408.08008000,37597253.09248500,0
1686240000000,26721.69000000,26732.24000000,26414.02000000,26498.40000000,2839.83235000,1686243599999,75469849.83450300,59931,1201.36858000,31913066.69425670,0
1686243600000,26498.39000000,26515.12000000,26435.01000000,26485.00000000,976.46959000,1686247199999,25855325.74953400,31701,431.31857000,11420921.96439900,0
1686247200000,26485.00000000,26571.99000000,26442.00000000,26550.00000000,1050.51441000,1686250799999,27834915.17483590,29739,649.56910000,17212579.96374640,0
1686250800000,26550.00000000,26564.38000000,26515.99000000,26539.90000000,591.34861000,1686254399999,15692385.41445030,21078,283.37821000,7519610.07526640,0
1686254400000,26539.86000000,26649.97000000,26521.07000000,26637.30000000,958.11632000,1686257999999,25488682.10519540,28636,502.91221000,13379279.28772150,0
1686258000000,26637.31000000,26644.51000000,26552.00000000,26573.42000000,663.12157000,1686261599999,17635895.24860080,19608,281.98434000,7498183.74640140,0
1686261600000,26573.42000000,26601.77000000,26525.89000000,26544.38000000,545.50744000,1686265199999,14496870.29467270,16227,256.61834000,6820107.29918950,0
1686265200000,26544.39000000,26553.53000000,26488.01000000,26498.61000000,644.13075000,1686268799999,17081795.03730600,18372,300.85201000,7978555.36359890,0
1686268800000,26498.62000000,26509.72000000,26430.00000000,26456.95000000,935.16043000,1686272399999,24752529.22162250,29961,442.70349000,11717748.78309400,0
1686272400000,26456.95000000,26596.58000000,26439.98000000,26504.21000000,1113.87611000,1686275999999,29537865.87465220,29737,570.56239000,15128784.27737010,0
1686276000000,26504.21000000,26537.18000000,26269.91000000,26457.51000000,2532.48238000,1686279599999,66869287.88701970,55239,1169.94217000,30890385.12177660,0
1686279600000,26457.50000000,26501.75000000,26439.11000000,26483.70000000,741.00860000,1686283199999,19615238.96911390,21878,310.96457000,8231153.24176980,0
1686283200000,26483.69000000,26507.11000000,26424.35000000,26491.38000000,877.26907000,1686286799999,23215799.26601830,20264,350.46086000,9274361.87542500,0
1686286800000,26491.38000000,26533.30000000,26475.51000000,26504.54000000,683.74932000,1686290399999,18116697.13549020,18132,339.38465000,8992103.47371010,0
1686290400000,26504.54000000,26576.55000000,26475.24000000,26492.93000000,1051.33756000,1686293999999,27880671.84717330,30135,485.70427000,12880495.35040980,0
1686294000000,26492.92000000,26500.00000000,26440.38000000,26493.43000000,1003.56886000,1686297599999,26569275.16065110,26106,471.40853000,12480196.48826920,0
1686297600000,26493.44000000,26650.00000000,26491.66000000,26642.37000000,1657.03118000,1686301199999,44034742.31928570,37555,724.58736000,19253571.03450450,0
1686301200000,26642.38000000,26685.43000000,26591.00000000,26639.03000000,1272.29010000,1686304799999,33878490.94622050,29422,533.78096000,14214235.91682370,0
1686304800000,26639.03000000,26675.82000000,26602.51000000,26635.40000000,988.92677000,1686308399999,26345859.48052690,28048,480.03130000,12787641.02483610,0
1686308400000,26635.39000000,26644.96000000,26560.00000000,26610.19000000,968.93409000,1686311999999,25779401.11109970,28461,425.97103000,11333791.66334290,0
1686312000000,26610.18000000,26699.99000000,26610.18000000,26673.76000000,1186.08180000,1686315599999,31608155.72226080,34344,617.77453000,16463664.41100680,0
1686315600000,26673.75000000,26783.33000000,26627.21000000,26634.65000000,2351.81394000,1686319199999,62764856.31199290,53659,1048.00605000,27968234.92471550,0
1686319200000,26634.64000000,26712.52000000,26536.96000000,26594.64000000,1793.16256000,1686322799999,47732735.70472160,50163,833.06130000,22173090.06784410,0
1686322800000,26594.63000000,26633.76000000,26452.86000000,26477.37000000,1874.56230000,1686326399999,49784191.33562660,44513,817.19653000,21701689.94555510,0
1686326400000,26477.36000000,26529.54000000,26442.98000000,26482.84000000,1257.10608000,1686329999999,33292306.09726920,34744,536.80954000,14215218.35285060,0
1686330000000,26482.83000000,26515.00000000,26417.92000000,26496.06000000,1105.22958000,1686333599999,29262521.61158330,31336,559.93303000,14825062.78412990,0
1686333600000,26496.05000000,26516.71000000,26412.44000000,26450.00000000,917.15989000,1686337199999,24265255.19937160,27189,433.74046000,11475115.86337850,0
1686337200000,26450.00000000,26490.00000000,26383.05000000,26407.15000000,1165.90636000,1686340799999,30808101.84544300,37239,542.12893000,14324025.56884860,0
1686340800000,26407.15000000,26470.00000000,26397.11000000,26451.16000000,869.25481000,1686344399999,22984989.16147370,25226,405.57609000,10723553.49507150,0
1686344400000,26451.16000000,26499.50000000,26445.75000000,26479.52000000,534.36400000,1686347999999,14143649.40620550,19321,247.46054000,6549122.22456600,0
1686348000000,26479.51000000,26500.00000000,26458.07000000,26492.69000000,472.82674000,1686351599999,12520368.86298430,17111,199.99176000,5295474.34460550,0
1686351600000,26492.69000000,26498.17000000,26449.78000000,26477.81000000,581.60717000,1686355199999,15395224.57609580,17128,209.89327000,5555924.66171040,0
1686355200000,26477.80000000,26487.26000000,26450.00000000,26459.99000000,665.29959000,1686358799999,17613062.00601510,21595,294.72581000,7802579.04817470,0
1686358800000,26459.99000000,26533.87000000,26311.31000000,26396.93000000,1547.82949000,1686362399999,40910458.57413010,47658,669.08146000,17686232.14420770,0
1686362400000,26396.94000000,26437.08000000,26280.00000000,26326.92000000,1554.34919000,1686365999999,40985817.17886530,50413,701.98261000,18511275.90335900,0
1686366000000,26326.93000000,26365.74000000,26266.00000000,26323.07000000,1254.18152000,1686369599999,33025397.65505520,45338,601.96822000,15851359.34045020,0
1686369600000,26323.07000000,26349.17000000,25715.46000000,25765.28000000,9775.41263000,1686373199999,253691366.46610770,225874,4543.16331000,117886235.42863320,0
1686373200000,25765.29000000,25808.12000000,25456.41000000,25518.06000000,7756.38422000,1686376799999,198625599.31612430,181097,3729.93628000,95516863.50725770,0
1686376800000,25518.06000000,25638.93000000,25457.46000000,25538.81000000,5172.67080000,1686380399999,132210892.04212860,123624,2575.66413000,65832717.42748850,0
1686380400000,25538.81000000,25743.80000000,25493.27000000,25651.09000000,5389.58832000,1686383999999,138084010.33532740,104175,2663.61695000,68240998.62791820,0
1686384000000,25651.08000000,25750.25000000,25561.25000000,25669.07000000,3349.48241000,1686387599999,85929037.91411450,70434,1646.47571000,42239738.02970200,0
1686387600000,25669.06000000,25682.78000000,25614.85000000,25651.88000000,1441.75021000,1686391199999,36982299.14165040,45260,705.23923000,18090313.02450410,0
1686391200000,25651.89000000,25701.68000000,25598.49000000,25698.31000000,1177.12476000,1686394799999,30196999.21627570,40933,615.24016000,15784373.85739720,0
1686394800000,25698.30000000,25739.29000000,25659.07000000,25731.40000000,1197.11154000,1686398399999,30764553.12185360,41071,651.57482000,16746352.71161410,0
1686398400000,25731.41000000,25731.41000000,25608.58000000,25616.18000000,1533.27880000,1686401999999,39339506.49145800,45456,670.36145000,17198486.30299870,0
1686402000000,25616.19000000,25679.06000000,25572.94000000,25657.49000000,1219.23391000,1686405599999,31253570.79993020,46103,639.53268000,16393695.96447810,0
1686405600000,25657.50000000,25706.57000000,25627.00000000,25668.34000000,1412.86466000,1686409199999,36252475.60638240,47053,698.95408000,17934882.82410780,0
1686409200000,25668.35000000,25679.93000000,25600.00000000,25628.80000000,1103.39326000,1686412799999,28298090.62952200,42879,581.03258000,14901380.61184760,0
1686412800000,25628.81000000,25649.50000000,25582.01000000,25588.67000000,1188.53634000,1686416399999,30435275.23764270,42467,585.10103000,14983160.42907820,0
1686416400000,25588.67000000,26154.00000000,25400.00000000,26022.34000000,7288.38030000,1686419999999,188324184.55980710,164588,3746.66199000,96831120.73191000,0
1686420000000,26022.34000000,26043.49000000,25358.00000000,25547.28000000,4939.79125000,1686423599999,126929384.69337480,126334,2377.29444000,61093554.91574400,0
1686423600000,25547.28000000,25750.95000000,25540.56000000,25750.00000000,1558.21510000,1686427199999,39941095.18532770,50077,759.72239000,19476346.24370290,0
1686427200000,25750.01000000,25873.54000000,25679.59000000,25751.25000000,1741.52798000,1686430799999,44884742.90516600,54465,856.57971000,22076389.36340830,0
1686430800000,25751.25000000,25829.72000000,25687.26000000,25761.28000000,928.70332000,1686434399999,23906906.46868550,34768,444.64783000,11447774.77707980,0
1686434400000,25761.29000000,25932.02000000,25745.78000000,25875.16000000,1084.66850000,1686437999999,28021008.44315580,35983,505.52868000,13062092.71373510,0
1686438000000,25875.17000000,25892.38000000,25830.00000000,25841.21000000,664.82298000,1686441599999,17189501.41279220,26226,294.04543000,7602464.31976370,0
1686441600000,25841.22000000,25850.00000000,25730.86000000,25750.28000000,1006.26589000,1686445199999,25956356.95171750,40352,463.59562000,11958585.42384210,0
1686445200000,25750.27000000,25864.32000000,25718.97000000,25824.99000000,1035.45895000,1686448799999,26700940.02346480,30719,433.57541000,11182195.97497540,0
1686448800000,25824.99000000,25827.93000000,25747.28000000,25766.72000000,1166.38053000,1686452399999,30075463.27343500,25243,497.59300000,12831741.84745530,0
1686452400000,25766.71000000,25770.00000000,25695.00000000,25727.51000000,1010.00082000,1686455999999,25996579.36943430,30022,465.45756000,11980255.20988800,0
1686456000000,25727.51000000,25759.99000000,25634.70000000,25727.74000000,1218.85905000,1686459599999,31322062.18937550,40758,561.31309000,14423740.42863510,0
1686459600000,25727.74000000,25834.59000000,25727.74000000,25819.10000000,913.31373000,1686463199999,23542028.06879650,26902,472.02235000,12166451.58373220,0
1686463200000,25819.10000000,25823.91000000,25767.34000000,25786.49000000,595.08665000,1686466799999,15349954.48594810,25532,285.95078000,7376042.48953860,0
1686466800000,25786.49000000,25796.88000000,25740.02000000,25741.33000000,941.71498000,1686470399999,24266577.54594350,27538,558.97764000,14404957.28012940,0
1686470400000,25741.32000000,25768.54000000,25695.08000000,25740.20000000,643.87081000,1686473999999,16569503.71371360,27350,277.68342000,7145931.14849160,0
1686474000000,25740.21000000,25772.97000000,25701.42000000,25706.26000000,797.94329000,1686477599999,20537990.53975300,27317,350.39239000,9018719.54609040,0
1686477600000,25706.25000000,25795.27000000,25695.00000000,25774.08000000,1170.50916000,1686481199999,30133850.36987020,28294,584.43413000,15044923.72026520,0
1686481200000,25774.08000000,25842.44000000,25757.13000000,25796.06000000,1164.36338000,1686484799999,30041456.14333990,29112,562.77551000,14518944.83181450,0
1686484800000,25796.05000000,25798.72000000,25747.61000000,25750.00000000,809.95086000,1686488399999,20875437.13550560,25169,337.70527000,8704097.81010620,0
1686488400000,25750.01000000,25776.13000000,25672.68000000,25703.33000000,1389.19458000,1686491999999,35760421.32248830,34016,587.35395000,15120617.42022030,0
1686492000000,25703.32000000,25806.11000000,25694.72000000,25753.19000000,950.15240000,1686495599999,24455959.97453850,33843,426.10906000,10966907.39081460,0
1686495600000,25753.18000000,25778.08000000,25742.12000000,25746.05000000,609.08217000,1686499199999,15687083.88714580,16156,240.98979000,6206586.37103290,0
